item_id,order_id,product_name,category,quantity,price_per_unit
8525,4914,SSD,Electronics,3,515.42
8526,595,AirPods,Electronics,3,31200.3
8527,2385,Power Bank,Electronics,1,29223.02
8528,2354,AirPods,Electronics,3,2865.23
8529,2852,Backpack,Electronics,1,58411.18
8530,3621,SSD,Electronics,2,43471.35
8531,3356,AirPods,Electronics,1,43148.79
8532,2162,Camera,Electronics,2,58926.64
8533,790,Keyboard,Electronics,3,11639.07
8534,3546,Speaker,Electronics,1,6158.68
8535,2346,Laptop,Electronics,2,58004.76
8536,3732,Speaker,Electronics,1,40723.67
8537,2027,Speaker,Electronics,1,12101.86
8538,4129,Mouse,Electronics,3,57447.75
8539,1147,Mic,Electronics,2,59592.79
8540,4882,VR Headset,Electronics,1,42343.58
8541,3812,VR Headset,Electronics,3,19776.09
8542,2440,Router,Electronics,3,40503.31
8543,3869,Charger,Electronics,3,8529.99
8544,1498,Headphones,Electronics,1,55765.49
8545,2355,Tablet,Electronics,2,5974.81
8546,4341,Monitor,Electronics,3,56936.71
8547,4192,Backpack,Electronics,3,41927.35
8548,2344,Router,Electronics,1,51974.83
8549,2101,AirPods,Electronics,3,29804.25
8550,2514,TV,Electronics,3,47946.49
8551,4250,SSD,Electronics,2,21487.5
8552,2138,Mouse,Electronics,2,43476.24
8553,4597,Mobile,Electronics,3,31674.21
8554,3566,Tablet,Electronics,3,52396.08
8555,4029,Backpack,Electronics,2,22254.37
8556,719,Mobile,Electronics,2,54451.93
8557,4472,VR Headset,Electronics,1,3180.81
8558,621,Tablet,Electronics,3,31342.34
8559,2569,Keyboard,Electronics,1,27609.71
8560,3307,Keyboard,Electronics,3,2301.17
8561,1200,Charger,Electronics,2,10280.17
8562,459,SSD,Electronics,3,46887.65
8563,4434,VR Headset,Electronics,1,25585.4
8564,4919,Keyboard,Electronics,2,37049.6
8565,236,Speaker,Electronics,1,52540.89
8566,4357,VR Headset,Electronics,3,2205.86
8567,317,Mouse,Electronics,3,1025.85
8568,982,Camera,Electronics,1,1645.05
8569,3254,Smartwatch,Electronics,2,55156.87
8570,2392,Laptop,Electronics,3,55161.69
8571,1596,Power Bank,Electronics,2,24175.02
8572,851,Laptop,Electronics,3,59432.94
8573,3801,Mouse,Electronics,3,33511.4
8574,2355,AirPods,Electronics,2,36987.48
8575,3277,Power Bank,Electronics,1,42613.99
8576,3032,TV,Electronics,3,1225.6
8577,4620,Tablet,Electronics,3,44067.91
8578,450,Charger,Electronics,1,49971.16
8579,1672,SSD,Electronics,2,44447.89
8580,3141,TV,Electronics,1,17069.78
8581,4498,Camera,Electronics,1,32053.41
8582,4163,Speaker,Electronics,1,43543.65
8583,4257,Headphones,Electronics,2,51999.4
8584,548,Headphones,Electronics,1,22143.39
8585,1343,Camera,Electronics,3,14931.31
8586,156,Mic,Electronics,1,59465.81
8587,397,Camera,Electronics,1,52942.08
8588,3029,TV,Electronics,2,25197.15
8589,1155,Laptop,Electronics,1,57004.49
8590,2223,SSD,Electronics,2,15440.65
8591,3692,Smartwatch,Electronics,3,25747.4
8592,615,Mobile,Electronics,1,46768.02
8593,997,Mobile,Electronics,3,26681.77
8594,3308,Keyboard,Electronics,2,21133.05
8595,4172,Camera,Electronics,1,57396.08
8596,4224,Power Bank,Electronics,2,17133.32
8597,2204,Backpack,Electronics,2,3167.01
8598,3509,Laptop,Electronics,3,17313.73
8599,931,Mic,Electronics,2,1523.88
8600,2560,Hard Disk,Electronics,1,26341.7
8601,626,Mic,Electronics,2,29104.9
8602,1711,Mobile,Electronics,3,30123.28
8603,3760,Keyboard,Electronics,1,26402.88
8604,2019,Keyboard,Electronics,2,30555.8
8605,491,Charger,Electronics,3,16804.0
8606,1709,Hard Disk,Electronics,3,24666.11
8607,4877,Mic,Electronics,1,44891.77
8608,766,Hard Disk,Electronics,3,2617.19
8609,2442,Monitor,Electronics,3,10534.42
8610,4473,Charger,Electronics,1,39498.07
8611,4378,Hard Disk,Electronics,2,47478.07
8612,4154,Monitor,Electronics,2,26999.71
8613,4010,TV,Electronics,3,43148.71
8614,1635,TV,Electronics,2,35196.03
8615,3208,Mic,Electronics,2,31635.92
8616,312,Charger,Electronics,1,11317.33
8617,2113,AirPods,Electronics,3,58742.37
8618,728,Speaker,Electronics,2,56887.9
8619,3927,Camera,Electronics,2,56685.9
8620,4107,Backpack,Electronics,3,44029.5
8621,1449,Smartwatch,Electronics,3,56763.66
8622,3099,Speaker,Electronics,2,2614.07
8623,4131,Mic,Electronics,3,14210.91
8624,90,Power Bank,Electronics,2,54887.72
8625,1452,Laptop,Electronics,2,18806.69
8626,4958,Headphones,Electronics,1,52240.39
8627,253,Hard Disk,Electronics,1,39787.88
8628,4960,Router,Electronics,1,59211.39
8629,2966,Hard Disk,Electronics,1,27535.19
8630,4647,AirPods,Electronics,1,49278.47
8631,2034,Router,Electronics,3,43270.8
8632,3550,Camera,Electronics,1,38760.08
8633,4562,Power Bank,Electronics,2,17259.01
8634,612,Router,Electronics,3,56228.22
8635,4183,VR Headset,Electronics,2,42080.66
8636,3683,VR Headset,Electronics,2,26093.8
8637,2086,Charger,Electronics,3,37303.43
8638,1772,VR Headset,Electronics,1,2339.8
8639,2748,SSD,Electronics,3,51394.87
8640,4316,Hard Disk,Electronics,1,16800.97
8641,4997,Hard Disk,Electronics,2,25097.52
8642,742,Mic,Electronics,2,39481.76
8643,1872,Charger,Electronics,1,14548.8
8644,1223,Headphones,Electronics,2,58070.01
8645,3258,Mouse,Electronics,1,4024.01
8646,1769,Mic,Electronics,1,1684.42
8647,772,Camera,Electronics,3,35775.72
8648,3470,Speaker,Electronics,3,3061.42
8649,3795,Power Bank,Electronics,2,50596.28
8650,1776,Keyboard,Electronics,1,8042.0
8651,4362,Headphones,Electronics,1,6533.19
8652,3351,Mobile,Electronics,3,300.35
8653,1419,Keyboard,Electronics,2,14043.32
8654,3271,TV,Electronics,3,11801.96
8655,2305,Tablet,Electronics,2,402.97
8656,4048,Backpack,Electronics,1,3513.89
8657,1174,Mobile,Electronics,3,53788.58
8658,169,Router,Electronics,3,24236.38
8659,3,Power Bank,Electronics,2,36948.5
8660,2482,Tablet,Electronics,2,16951.7
8661,1156,Power Bank,Electronics,2,48725.46
8662,3843,Keyboard,Electronics,1,48189.24
8663,3960,Power Bank,Electronics,2,32830.76
8664,3543,Camera,Electronics,3,45322.82
8665,2488,AirPods,Electronics,2,16657.5
8666,3969,VR Headset,Electronics,2,33453.49
8667,4964,Charger,Electronics,1,47671.47
8668,4613,Headphones,Electronics,1,59601.11
8669,1503,Mic,Electronics,2,18743.04
8670,849,Backpack,Electronics,1,21264.73
8671,2351,Smartwatch,Electronics,2,29972.95
8672,2375,Backpack,Electronics,3,54664.32
8673,2639,Mobile,Electronics,1,42905.29
8674,2088,Smartwatch,Electronics,3,16587.1
8675,3140,Monitor,Electronics,3,32371.98
8676,278,Power Bank,Electronics,2,9083.88
8677,1519,Tablet,Electronics,3,23965.76
8678,3001,Speaker,Electronics,3,13877.11
8679,686,Mouse,Electronics,2,2452.6
8680,2894,Power Bank,Electronics,1,9946.48
8681,1353,Charger,Electronics,3,48043.22
8682,4878,Smartwatch,Electronics,2,41041.86
8683,2741,TV,Electronics,2,49423.49
8684,2595,Router,Electronics,1,44954.98
8685,1268,TV,Electronics,1,26063.75
8686,2047,Monitor,Electronics,3,3206.9
8687,225,Power Bank,Electronics,2,22750.39
8688,3789,Headphones,Electronics,2,32278.15
8689,4076,AirPods,Electronics,2,56610.09
8690,168,AirPods,Electronics,1,50215.04
8691,1381,Mobile,Electronics,2,50379.82
8692,1397,Tablet,Electronics,2,40018.34
8693,2002,AirPods,Electronics,3,29980.95
8694,1899,Backpack,Electronics,3,58552.34
8695,1053,TV,Electronics,2,49282.46
8696,2736,Router,Electronics,2,43354.17
8697,786,Camera,Electronics,2,33185.88
8698,3065,Tablet,Electronics,1,15010.0
8699,940,Monitor,Electronics,3,56326.43
8700,2869,Laptop,Electronics,3,36932.95
8701,3890,Tablet,Electronics,2,41645.92
8702,4980,Mouse,Electronics,2,33895.02
8703,523,VR Headset,Electronics,1,5822.03
8704,4529,Router,Electronics,1,27616.34
8705,1598,Mouse,Electronics,3,49473.7
8706,2379,Power Bank,Electronics,1,45556.03
8707,2108,TV,Electronics,2,1002.38
8708,2572,Charger,Electronics,3,38270.52
8709,2094,VR Headset,Electronics,3,39784.17
8710,1923,TV,Electronics,2,55105.66
8711,981,AirPods,Electronics,3,2727.37
8712,1039,Mouse,Electronics,2,58697.32
8713,3516,SSD,Electronics,3,42351.13
8714,1139,Speaker,Electronics,1,21342.37
8715,3941,Hard Disk,Electronics,3,44295.15
8716,946,AirPods,Electronics,3,58960.26
8717,439,Monitor,Electronics,1,619.28
8718,3364,Monitor,Electronics,3,39972.51
8719,1710,Hard Disk,Electronics,3,25401.35
8720,4001,SSD,Electronics,3,4474.79
8721,2433,Power Bank,Electronics,2,50685.37
8722,222,Router,Electronics,2,15518.76
8723,3640,Mic,Electronics,1,57454.49
8724,4366,Monitor,Electronics,2,52311.4
8725,2481,Backpack,Electronics,1,43942.98
8726,4983,Camera,Electronics,3,17235.69
8727,4405,Speaker,Electronics,1,23783.57
8728,817,Mouse,Electronics,1,51903.77
8729,2842,Smartwatch,Electronics,3,28798.1
8730,2677,Monitor,Electronics,2,48355.92
8731,930,Mic,Electronics,2,27255.16
8732,1003,Backpack,Electronics,3,58975.53
8733,821,Keyboard,Electronics,1,49879.31
8734,1371,Camera,Electronics,2,26261.8
8735,4331,Power Bank,Electronics,2,14123.95
8736,566,Router,Electronics,3,35048.05
8737,1682,Backpack,Electronics,3,58291.89
8738,4497,Keyboard,Electronics,1,23476.36
8739,3333,Charger,Electronics,3,55280.45
8740,1229,Hard Disk,Electronics,2,34114.87
8741,3152,Backpack,Electronics,2,36739.92
8742,2226,Backpack,Electronics,1,13274.18
8743,4715,Router,Electronics,1,21584.4
8744,2090,Laptop,Electronics,3,31336.18
8745,1942,Router,Electronics,3,38869.76
8746,4955,Speaker,Electronics,1,27308.11
8747,511,Mouse,Electronics,2,48928.63
8748,3097,Mic,Electronics,3,32796.38
8749,1317,TV,Electronics,1,28930.28
8750,4126,Laptop,Electronics,1,33148.71
8751,986,Speaker,Electronics,1,27546.26
8752,1291,Hard Disk,Electronics,1,22413.97
8753,3919,Keyboard,Electronics,2,22651.24
8754,818,Keyboard,Electronics,3,53598.57
8755,1365,Mobile,Electronics,1,20895.61
8756,3487,Headphones,Electronics,1,50583.86
8757,4149,Mouse,Electronics,2,55283.1
8758,134,Router,Electronics,3,15817.96
8759,408,Mouse,Electronics,3,37422.73
8760,1670,Mobile,Electronics,3,38197.03
8761,2407,Headphones,Electronics,3,58116.35
8762,3053,Mic,Electronics,2,29699.61
8763,543,Camera,Electronics,2,41950.58
8764,3668,Backpack,Electronics,3,51669.61
8765,4311,Monitor,Electronics,3,52386.49
8766,1936,Router,Electronics,1,23513.13
8767,3302,Laptop,Electronics,1,13125.71
8768,3453,AirPods,Electronics,2,26527.66
8769,4438,Mouse,Electronics,2,13758.24
8770,2867,Hard Disk,Electronics,2,10899.72
8771,2237,Backpack,Electronics,3,2485.64
8772,652,Backpack,Electronics,2,5896.78
8773,85,Mobile,Electronics,2,48211.61
8774,1314,Mobile,Electronics,1,13422.77
8775,2329,Smartwatch,Electronics,2,1030.41
8776,265,Router,Electronics,3,24458.84
8777,4807,Router,Electronics,3,4289.8
8778,4242,AirPods,Electronics,3,41364.03
8779,4804,Mobile,Electronics,1,30751.34
8780,4777,Charger,Electronics,1,14896.72
8781,1205,Charger,Electronics,2,10674.67
8782,2643,Laptop,Electronics,2,17356.43
8783,1466,Backpack,Electronics,2,11153.86
8784,2864,Backpack,Electronics,2,34644.54
8785,1851,Hard Disk,Electronics,2,49154.38
8786,2906,Headphones,Electronics,3,53950.27
8787,3878,Keyboard,Electronics,1,33580.68
8788,3116,Laptop,Electronics,3,2914.0
8789,4797,Monitor,Electronics,1,27022.14
8790,689,Keyboard,Electronics,1,41697.62
8791,166,Backpack,Electronics,3,24554.15
8792,4783,Tablet,Electronics,2,45598.01
8793,4366,AirPods,Electronics,1,13228.72
8794,1103,VR Headset,Electronics,1,53842.61
8795,2186,SSD,Electronics,3,47370.99
8796,4364,Smartwatch,Electronics,3,52463.17
8797,3831,Power Bank,Electronics,3,10546.75
8798,3728,Backpack,Electronics,3,7913.54
8799,3751,Power Bank,Electronics,2,42171.37
8800,2259,Tablet,Electronics,3,46885.51
8801,1052,Headphones,Electronics,1,59281.65
8802,3367,Power Bank,Electronics,3,37569.44
8803,913,VR Headset,Electronics,3,57239.38
8804,818,Headphones,Electronics,3,53252.84
8805,2789,Camera,Electronics,3,27674.4
8806,3039,Router,Electronics,2,48704.67
8807,1590,SSD,Electronics,2,22529.12
8808,1192,Keyboard,Electronics,3,31852.92
8809,4502,Backpack,Electronics,2,33848.51
8810,2138,Charger,Electronics,3,24353.0
8811,3195,Mic,Electronics,2,42919.75
8812,1661,Mouse,Electronics,1,8852.03
8813,644,Camera,Electronics,2,23482.36
8814,243,VR Headset,Electronics,1,24538.08
8815,4781,Laptop,Electronics,3,49202.03
8816,1080,VR Headset,Electronics,1,22782.19
8817,4768,Charger,Electronics,3,6658.22
8818,3444,Charger,Electronics,1,8488.15
8819,620,Router,Electronics,1,44643.88
8820,3056,Mic,Electronics,1,20149.74
8821,4458,Smartwatch,Electronics,3,22300.13
8822,379,Hard Disk,Electronics,2,20974.22
8823,3572,Monitor,Electronics,2,55658.56
8824,460,Smartwatch,Electronics,1,28135.79
8825,1373,Router,Electronics,1,46460.25
8826,2288,Hard Disk,Electronics,3,29422.19
8827,3135,Keyboard,Electronics,3,22217.02
8828,1400,Tablet,Electronics,1,1023.57
8829,4814,Hard Disk,Electronics,2,1228.74
8830,3561,Tablet,Electronics,1,56256.13
8831,4448,Power Bank,Electronics,3,53029.51
8832,3587,Power Bank,Electronics,2,29908.43
8833,252,Backpack,Electronics,2,53550.31
8834,751,TV,Electronics,2,56653.17
8835,2345,TV,Electronics,1,40192.58
8836,738,TV,Electronics,2,44952.6
8837,1718,Headphones,Electronics,2,46953.21
8838,4662,Speaker,Electronics,2,15248.72
8839,3416,TV,Electronics,3,6009.87
8840,1703,Mobile,Electronics,1,33377.75
8841,904,Backpack,Electronics,3,15117.95
8842,4892,Laptop,Electronics,1,2996.56
8843,1150,TV,Electronics,1,5733.21
8844,2958,Laptop,Electronics,3,55555.68
8845,4151,Hard Disk,Electronics,3,41989.07
8846,1909,Camera,Electronics,3,50516.19
8847,1265,Hard Disk,Electronics,2,13609.93
8848,3251,Speaker,Electronics,3,1010.86
8849,4519,Backpack,Electronics,3,7379.78
8850,2862,Charger,Electronics,2,18130.58
8851,2987,Router,Electronics,2,16439.03
8852,783,Router,Electronics,1,23632.05
8853,1520,AirPods,Electronics,2,19255.42
8854,2841,Smartwatch,Electronics,3,36909.65
8855,1885,Router,Electronics,2,54590.09
8856,2126,Camera,Electronics,3,54911.38
8857,244,Smartwatch,Electronics,3,1830.0
8858,1027,VR Headset,Electronics,3,31889.41
8859,4510,Camera,Electronics,2,49172.75
8860,851,Hard Disk,Electronics,1,14868.86
8861,1459,Laptop,Electronics,1,15513.9
8862,1512,Mic,Electronics,3,45450.74
8863,1835,Mobile,Electronics,2,1257.72
8864,1190,TV,Electronics,3,56797.11
8865,100,VR Headset,Electronics,1,36489.84
8866,970,Router,Electronics,2,3753.31
8867,4800,Router,Electronics,3,30936.99
8868,4431,Speaker,Electronics,2,23312.46
8869,2884,Backpack,Electronics,1,19314.09
8870,1048,Backpack,Electronics,1,19263.76
8871,104,Power Bank,Electronics,2,39182.35
8872,2272,Hard Disk,Electronics,1,1759.44
8873,4696,Power Bank,Electronics,3,23906.54
8874,3778,Speaker,Electronics,1,23935.0
8875,396,Mic,Electronics,2,58179.86
8876,2391,Camera,Electronics,3,2233.97
8877,4872,Charger,Electronics,2,8767.8
8878,3665,Smartwatch,Electronics,3,51461.52
8879,371,VR Headset,Electronics,1,38534.91
8880,3751,TV,Electronics,2,37320.98
8881,1275,Speaker,Electronics,3,31929.17
8882,3482,Hard Disk,Electronics,1,31251.93
8883,4387,SSD,Electronics,1,56511.33
8884,692,Smartwatch,Electronics,3,997.75
8885,4001,Router,Electronics,1,54728.77
8886,1639,Smartwatch,Electronics,3,47194.68
8887,154,Speaker,Electronics,1,23602.21
8888,1901,SSD,Electronics,3,28438.25
8889,1872,Power Bank,Electronics,3,51441.61
8890,1021,VR Headset,Electronics,1,30979.23
8891,778,Laptop,Electronics,2,24699.31
8892,3804,Power Bank,Electronics,3,26742.22
8893,1211,Headphones,Electronics,2,54602.51
8894,759,Mic,Electronics,1,8064.4
8895,1433,AirPods,Electronics,3,5525.84
8896,4282,Keyboard,Electronics,3,37053.97
8897,4428,Mouse,Electronics,2,29082.5
8898,36,Headphones,Electronics,3,14892.67
8899,1513,SSD,Electronics,1,5403.91
8900,171,Backpack,Electronics,2,13549.36
8901,428,Speaker,Electronics,2,42799.91
8902,31,Smartwatch,Electronics,2,30346.27
8903,85,Tablet,Electronics,1,3714.85
8904,434,Headphones,Electronics,2,15696.95
8905,3512,Router,Electronics,1,38415.21
8906,4644,Speaker,Electronics,1,52257.18
8907,1350,Camera,Electronics,3,56854.67
8908,4201,Keyboard,Electronics,2,22925.11
8909,4860,Backpack,Electronics,2,20425.73
8910,1435,TV,Electronics,2,54048.94
8911,2034,SSD,Electronics,2,8620.54
8912,1242,VR Headset,Electronics,3,29765.84
8913,1813,Hard Disk,Electronics,3,10585.65
8914,108,Power Bank,Electronics,2,29172.84
8915,4140,Router,Electronics,3,46099.76
8916,1936,Headphones,Electronics,3,51771.58
8917,3402,Headphones,Electronics,3,1217.87
8918,2235,TV,Electronics,3,44667.61
8919,2916,Laptop,Electronics,3,42362.22
8920,4708,Hard Disk,Electronics,2,29204.74
8921,3218,Headphones,Electronics,3,36508.5
8922,1915,Power Bank,Electronics,3,48041.74
8923,591,Power Bank,Electronics,2,14792.07
8924,3491,SSD,Electronics,3,13842.74
8925,1861,Mouse,Electronics,1,25329.18
8926,1147,Tablet,Electronics,1,57721.32
8927,1924,AirPods,Electronics,1,49931.42
8928,2813,VR Headset,Electronics,3,40270.24
8929,2205,SSD,Electronics,1,17084.79
8930,2845,Laptop,Electronics,3,22194.46
8931,1442,TV,Electronics,1,42028.49
8932,2976,Speaker,Electronics,3,54534.72
8933,1664,Mic,Electronics,1,52232.63
8934,1514,Keyboard,Electronics,1,39273.74
8935,1358,TV,Electronics,2,53626.35
8936,221,Hard Disk,Electronics,2,3170.26
8937,1010,Backpack,Electronics,2,5851.15
8938,4668,Power Bank,Electronics,1,46234.08
8939,4151,Camera,Electronics,2,8253.76
8940,4861,Router,Electronics,1,3820.76
8941,2798,Hard Disk,Electronics,3,28797.11
8942,4335,Router,Electronics,2,26320.35
8943,1161,Speaker,Electronics,3,18790.2
8944,2107,SSD,Electronics,3,45554.9
8945,183,Backpack,Electronics,2,16382.05
8946,2498,Mouse,Electronics,1,13088.51
8947,2038,Charger,Electronics,1,23765.56
8948,96,Charger,Electronics,2,58587.39
8949,412,Mouse,Electronics,2,17167.78
8950,4340,Camera,Electronics,2,22933.36
8951,4822,Camera,Electronics,1,11258.42
8952,1015,Mic,Electronics,3,7227.29
8953,496,VR Headset,Electronics,3,4973.35
8954,3680,Hard Disk,Electronics,3,6246.61
8955,4423,Speaker,Electronics,3,19999.47
8956,2513,Charger,Electronics,3,38145.2
8957,1467,Speaker,Electronics,2,57527.77
8958,2160,Laptop,Electronics,2,46200.15
8959,2718,Camera,Electronics,1,3000.39
8960,3781,Camera,Electronics,2,30811.76
8961,2108,Backpack,Electronics,1,45837.48
8962,2062,Mobile,Electronics,2,28170.15
8963,2513,Smartwatch,Electronics,2,24532.22
8964,506,Keyboard,Electronics,3,7633.12
8965,2455,Smartwatch,Electronics,2,45532.76
8966,833,Speaker,Electronics,3,2690.31
8967,2254,Mobile,Electronics,2,18183.82
8968,2062,Keyboard,Electronics,3,29849.37
8969,1960,Smartwatch,Electronics,3,5642.09
8970,3746,Charger,Electronics,2,37939.72
8971,4497,Keyboard,Electronics,2,55520.07
8972,2778,Power Bank,Electronics,1,8961.09
8973,3111,SSD,Electronics,2,35672.88
8974,1804,AirPods,Electronics,3,23323.87
8975,3876,Smartwatch,Electronics,2,25744.78
8976,4991,Monitor,Electronics,3,28058.38
8977,99,Tablet,Electronics,1,26873.91
8978,3498,SSD,Electronics,2,34825.76
8979,3085,Mic,Electronics,3,38401.15
8980,281,TV,Electronics,3,48399.3
8981,4067,AirPods,Electronics,1,11229.47
8982,4791,Hard Disk,Electronics,3,39021.67
8983,2657,Keyboard,Electronics,2,46490.3
8984,2263,Router,Electronics,3,34332.45
8985,2035,Router,Electronics,1,7551.92
8986,3781,Mouse,Electronics,2,25606.25
8987,4132,Keyboard,Electronics,3,27605.19
8988,1423,TV,Electronics,2,59380.07
8989,4460,Mic,Electronics,1,45144.22
8990,4330,Headphones,Electronics,2,5579.8
8991,2116,AirPods,Electronics,1,51087.96
8992,3531,Hard Disk,Electronics,1,56980.61
8993,4807,Monitor,Electronics,1,57321.11
8994,1807,Mobile,Electronics,3,44514.98
8995,2309,AirPods,Electronics,3,10577.71
8996,4299,Monitor,Electronics,2,7457.57
8997,4805,Laptop,Electronics,2,52349.87
8998,3691,Charger,Electronics,2,29588.01
8999,1966,Headphones,Electronics,3,27532.18
9000,3453,Tablet,Electronics,2,23043.75
9001,4411,Camera,Electronics,3,13535.59
9002,2466,Headphones,Electronics,2,46322.1
9003,2285,Tablet,Electronics,2,5679.91
9004,4877,Router,Electronics,2,53794.37
9005,1846,Speaker,Electronics,1,26362.77
9006,125,Speaker,Electronics,3,42300.97
9007,2827,Camera,Electronics,2,32884.97
9008,889,Mouse,Electronics,3,39763.64
9009,2779,Camera,Electronics,3,33412.79
9010,515,SSD,Electronics,1,12887.6
9011,1717,Charger,Electronics,2,6896.67
9012,4047,Tablet,Electronics,1,33948.34
9013,4012,Mic,Electronics,2,12161.12
9014,1650,Speaker,Electronics,1,49612.97
9015,2813,Charger,Electronics,1,19575.87
9016,2071,Keyboard,Electronics,3,54991.07
9017,4171,Mic,Electronics,2,8666.39
9018,2792,Power Bank,Electronics,2,14796.16
9019,3468,Headphones,Electronics,1,59134.93
9020,2146,Laptop,Electronics,3,55322.63
9021,2438,Mic,Electronics,1,15107.58
9022,3346,Mobile,Electronics,2,26750.88
9023,2114,Mic,Electronics,3,28541.17
9024,1248,SSD,Electronics,1,6007.79
9025,4370,Charger,Electronics,2,5217.97
9026,2366,Smartwatch,Electronics,3,10463.1
9027,1807,VR Headset,Electronics,1,40303.93
9028,1561,Keyboard,Electronics,3,26720.27
9029,571,Smartwatch,Electronics,2,23436.79
9030,4639,Hard Disk,Electronics,2,52610.06
9031,1179,Laptop,Electronics,2,24404.32
9032,1129,Mic,Electronics,3,20311.15
9033,4757,Smartwatch,Electronics,1,36627.99
9034,477,Charger,Electronics,3,40078.16
9035,1920,VR Headset,Electronics,3,49074.36
9036,3157,VR Headset,Electronics,1,39894.68
9037,2145,VR Headset,Electronics,3,52582.91
9038,4559,TV,Electronics,2,1215.58
9039,4009,Mic,Electronics,2,20340.87
9040,2350,SSD,Electronics,1,42856.8
9041,4298,Laptop,Electronics,1,42378.69
9042,2007,Mouse,Electronics,2,1754.31
9043,4707,SSD,Electronics,2,55059.31
9044,834,Speaker,Electronics,1,44770.01
9045,737,Backpack,Electronics,2,10998.15
9046,1048,SSD,Electronics,3,16206.77
9047,3677,Mobile,Electronics,1,1757.43
9048,806,Backpack,Electronics,3,46969.59
9049,4244,Mic,Electronics,1,24753.34
9050,3073,Speaker,Electronics,3,9167.38
9051,2340,AirPods,Electronics,2,14284.54
9052,4477,Monitor,Electronics,3,10384.68
9053,4955,Mic,Electronics,3,46662.58
9054,1732,Monitor,Electronics,1,54461.73
9055,3562,Camera,Electronics,1,20025.44
9056,2934,Mobile,Electronics,3,26873.8
9057,3937,AirPods,Electronics,1,5578.59
9058,3830,Tablet,Electronics,1,58182.88
9059,4,Mic,Electronics,1,57347.93
9060,1089,Tablet,Electronics,2,36278.47
9061,3925,Laptop,Electronics,3,22854.44
9062,2890,Laptop,Electronics,3,19986.04
9063,3585,Keyboard,Electronics,3,40742.16
9064,4528,AirPods,Electronics,1,55094.5
9065,3900,Camera,Electronics,1,37534.53
9066,509,Mobile,Electronics,2,3018.97
9067,4134,Backpack,Electronics,1,21453.83
9068,2668,Smartwatch,Electronics,2,44408.6
9069,1050,Laptop,Electronics,1,1274.39
9070,1219,Speaker,Electronics,3,49754.74
9071,4515,Backpack,Electronics,3,26227.56
9072,229,Keyboard,Electronics,3,49538.78
9073,312,Power Bank,Electronics,3,46946.42
9074,49,Charger,Electronics,2,37279.29
9075,281,Laptop,Electronics,1,52281.79
9076,4319,Router,Electronics,2,1326.65
9077,2361,Keyboard,Electronics,3,16015.59
9078,3239,SSD,Electronics,1,16496.96
9079,676,Smartwatch,Electronics,2,52776.86
9080,3528,Hard Disk,Electronics,1,2338.25
9081,978,Camera,Electronics,1,8273.34
9082,4797,Smartwatch,Electronics,1,20279.27
9083,1161,TV,Electronics,3,25969.9
9084,1699,Monitor,Electronics,1,22860.28
9085,3112,Backpack,Electronics,3,58973.85
9086,4756,Tablet,Electronics,3,53803.46
9087,520,AirPods,Electronics,3,13736.71
9088,3493,TV,Electronics,3,50767.22
9089,2829,Laptop,Electronics,3,49103.3
9090,3961,Smartwatch,Electronics,1,53922.11
9091,4222,Mouse,Electronics,3,1109.41
9092,650,Monitor,Electronics,1,33125.85
9093,2094,TV,Electronics,2,45292.08
9094,3248,VR Headset,Electronics,1,17558.32
9095,175,SSD,Electronics,3,20908.75
9096,4400,Power Bank,Electronics,1,3370.54
9097,147,Router,Electronics,2,13853.5
9098,231,SSD,Electronics,1,5537.59
9099,3665,Smartwatch,Electronics,2,55879.96
9100,756,VR Headset,Electronics,3,8844.13
9101,391,VR Headset,Electronics,1,43178.07
9102,2702,Charger,Electronics,3,23773.76
9103,4786,Mobile,Electronics,3,44403.8
9104,2639,Keyboard,Electronics,2,45115.88
9105,1761,VR Headset,Electronics,2,51796.66
9106,4135,Smartwatch,Electronics,3,16060.55
9107,2791,Speaker,Electronics,3,14747.28
9108,131,Router,Electronics,1,42413.16
9109,2376,Charger,Electronics,1,5454.41
9110,1023,Camera,Electronics,1,12432.58
9111,4312,SSD,Electronics,2,52802.33
9112,623,AirPods,Electronics,3,27061.79
9113,2185,Smartwatch,Electronics,3,25455.12
9114,35,Tablet,Electronics,2,41617.19
9115,4880,Camera,Electronics,1,6840.07
9116,1078,Charger,Electronics,3,16420.67
9117,701,VR Headset,Electronics,1,22459.01
9118,1942,Power Bank,Electronics,3,51264.83
9119,3428,VR Headset,Electronics,1,2257.88
9120,2119,Tablet,Electronics,1,41979.83
9121,605,VR Headset,Electronics,1,3385.32
9122,901,Power Bank,Electronics,2,51508.5
9123,3169,Power Bank,Electronics,3,15138.68
9124,3739,Hard Disk,Electronics,1,30015.89
9125,1598,Keyboard,Electronics,2,33425.96
9126,4350,Headphones,Electronics,1,49452.58
9127,523,Headphones,Electronics,3,38152.08
9128,4688,Keyboard,Electronics,2,47396.81
9129,60,Keyboard,Electronics,3,43014.13
9130,422,Tablet,Electronics,3,26916.83
9131,4978,Mouse,Electronics,2,25477.53
9132,103,Headphones,Electronics,1,30045.0
9133,4970,Headphones,Electronics,3,339.27
9134,2787,Hard Disk,Electronics,1,58386.67
9135,751,Hard Disk,Electronics,2,50156.27
9136,1960,Speaker,Electronics,2,42329.76
9137,2855,Tablet,Electronics,2,58167.15
9138,757,Laptop,Electronics,1,25175.07
