order_id,customer_id,order_date,order_status,payment_method
3780,567,2025-05-25,Shipped,Net Banking
3781,338,2025-09-01,Returned,Wallet
3782,98,2023-12-02,Delivered,Net Banking
3783,367,2023-05-23,Shipped,UPI
3784,324,2025-03-10,Returned,Debit Card
3785,1154,2025-07-28,Shipped,Wallet
3786,1808,2024-09-14,Shipped,Credit Card
3787,425,2024-09-21,Delivered,Net Banking
3788,1659,2025-09-16,Shipped,Credit Card
3789,123,2025-03-08,Cancelled,Debit Card
3790,894,2024-08-05,Cancelled,Wallet
3791,680,2022-09-10,Returned,Debit Card
3792,353,2022-05-12,Shipped,Net Banking
3793,699,2024-11-04,Cancelled,UPI
3794,337,2024-03-06,Delivered,Credit Card
3795,1411,2023-02-10,Returned,UPI
3796,974,2024-03-12,Cancelled,Net Banking
3797,1697,2024-07-01,Delivered,UPI
3798,872,2025-06-01,Shipped,UPI
3799,988,2022-11-16,Shipped,UPI
3800,1405,2025-06-23,Shipped,Wallet
3801,1335,2021-10-24,Cancelled,UPI
3802,1541,2024-10-01,Cancelled,Credit Card
3803,306,2023-04-15,Cancelled,UPI
3804,1309,2025-09-30,Shipped,Wallet
3805,1079,2025-11-14,Returned,Net Banking
3806,123,2023-06-09,Delivered,Net Banking
3807,1941,2022-08-12,Delivered,Credit Card
3808,36,2025-09-09,Shipped,UPI
3809,509,2025-04-18,Returned,UPI
3810,1429,2022-04-04,Shipped,UPI
3811,280,2024-08-17,Delivered,Net Banking
3812,710,2021-11-11,Shipped,Credit Card
3813,824,2023-06-24,Delivered,Credit Card
3814,1014,2025-05-30,Delivered,Debit Card
3815,179,2025-06-24,Shipped,Debit Card
3816,1717,2024-10-26,Cancelled,Credit Card
3817,820,2023-04-23,Delivered,Wallet
3818,1473,2023-02-03,Delivered,Debit Card
3819,1752,2025-06-25,Returned,Credit Card
3820,1067,2025-05-05,Delivered,UPI
3821,1086,2025-07-18,Shipped,Net Banking
3822,860,2025-05-19,Cancelled,Debit Card
3823,1362,2025-01-10,Shipped,Wallet
3824,634,2025-08-23,Cancelled,Wallet
3825,851,2025-06-11,Delivered,UPI
3826,667,2024-04-30,Delivered,Net Banking
3827,1262,2023-05-09,Returned,Credit Card
3828,222,2025-08-27,Shipped,Debit Card
3829,1364,2025-01-14,Returned,UPI
3830,1288,2021-11-15,Returned,Debit Card
3831,994,2025-02-02,Returned,UPI
3832,867,2022-06-06,Returned,Credit Card
3833,71,2025-05-26,Returned,Wallet
3834,1802,2023-06-08,Returned,UPI
3835,1513,2025-05-19,Returned,UPI
3836,365,2022-03-24,Cancelled,Wallet
3837,684,2025-11-17,Cancelled,UPI
3838,1104,2023-10-04,Delivered,Wallet
3839,1580,2025-05-10,Delivered,Net Banking
3840,1037,2025-05-06,Delivered,Wallet
3841,346,2024-02-05,Returned,Debit Card
3842,1619,2024-06-28,Delivered,UPI
3843,316,2024-07-07,Cancelled,Net Banking
3844,1003,2025-11-18,Cancelled,Debit Card
3845,969,2025-08-25,Cancelled,UPI
3846,718,2025-07-23,Shipped,Credit Card
3847,1620,2025-10-12,Delivered,Debit Card
3848,1791,2022-09-24,Delivered,Net Banking
3849,875,2025-05-25,Returned,Credit Card
3850,1747,2021-05-09,Cancelled,Credit Card
3851,232,2024-01-15,Returned,Debit Card
3852,1066,2023-04-30,Delivered,Debit Card
3853,1696,2025-07-17,Returned,Credit Card
3854,1858,2025-04-01,Shipped,Wallet
3855,743,2025-05-22,Shipped,Credit Card
3856,678,2025-10-23,Shipped,UPI
3857,1772,2023-06-24,Returned,Credit Card
3858,1349,2024-12-18,Returned,Net Banking
3859,1485,2023-06-08,Returned,Credit Card
3860,933,2022-12-05,Returned,Net Banking
3861,631,2024-03-09,Cancelled,Debit Card
3862,438,2024-03-26,Cancelled,Net Banking
3863,1840,2025-11-01,Cancelled,Net Banking
3864,1656,2024-01-28,Returned,Wallet
3865,1460,2025-07-05,Shipped,Credit Card
3866,1875,2022-09-20,Shipped,Wallet
3867,1403,2023-05-09,Delivered,Credit Card
3868,532,2023-11-19,Shipped,Debit Card
3869,1079,2025-11-18,Returned,UPI
3870,1667,2024-07-23,Returned,UPI
3871,1750,2024-05-07,Returned,Credit Card
3872,940,2022-12-13,Cancelled,UPI
3873,1258,2025-09-30,Cancelled,Net Banking
3874,1762,2024-07-26,Delivered,Debit Card
3875,230,2024-08-07,Shipped,UPI
3876,1440,2023-06-02,Delivered,Debit Card
3877,1553,2025-02-06,Delivered,Debit Card
3878,673,2025-05-09,Cancelled,UPI
3879,1352,2025-02-25,Returned,Credit Card
3880,1413,2025-02-19,Shipped,Credit Card
3881,1443,2025-03-27,Returned,Wallet
3882,661,2022-08-02,Shipped,Debit Card
3883,502,2024-08-22,Cancelled,Credit Card
3884,1045,2025-02-10,Shipped,Credit Card
3885,819,2022-05-12,Delivered,UPI
3886,796,2025-02-21,Cancelled,Credit Card
3887,880,2024-03-07,Shipped,Net Banking
3888,1677,2025-02-28,Delivered,Net Banking
3889,1505,2023-12-16,Shipped,Debit Card
3890,1087,2024-03-22,Shipped,Wallet
3891,519,2025-03-01,Cancelled,Net Banking
3892,1842,2024-08-29,Shipped,Credit Card
3893,1894,2024-03-14,Returned,Wallet
3894,1136,2024-02-22,Returned,UPI
3895,173,2025-01-17,Delivered,UPI
3896,227,2022-02-25,Shipped,UPI
3897,620,2024-08-09,Shipped,Debit Card
3898,264,2025-10-04,Delivered,Debit Card
3899,937,2025-06-21,Cancelled,Credit Card
3900,504,2025-05-23,Shipped,Debit Card
3901,796,2025-03-19,Shipped,Debit Card
3902,647,2025-11-10,Delivered,Credit Card
3903,1046,2025-10-01,Returned,Debit Card
3904,1329,2025-08-17,Returned,Net Banking
3905,443,2025-07-19,Cancelled,Credit Card
3906,1844,2025-11-07,Returned,Credit Card
3907,879,2025-10-21,Shipped,Net Banking
3908,386,2025-06-22,Cancelled,Credit Card
3909,674,2024-12-19,Cancelled,Credit Card
3910,1926,2023-03-19,Delivered,Wallet
3911,816,2022-08-16,Delivered,Net Banking
3912,83,2021-11-06,Shipped,Debit Card
3913,1782,2025-11-10,Shipped,Wallet
3914,1100,2025-05-21,Returned,Credit Card
3915,1285,2023-11-11,Shipped,Debit Card
3916,540,2021-10-14,Cancelled,UPI
3917,1636,2025-07-30,Cancelled,Debit Card
3918,442,2025-05-30,Delivered,Net Banking
3919,765,2022-05-05,Shipped,UPI
3920,1699,2025-08-24,Returned,Debit Card
3921,721,2025-09-11,Delivered,Wallet
3922,392,2025-07-25,Returned,Wallet
3923,1755,2023-12-10,Shipped,Credit Card
3924,1001,2025-03-27,Returned,Wallet
3925,1863,2023-12-26,Shipped,Credit Card
3926,948,2025-08-17,Delivered,UPI
3927,1513,2024-11-10,Shipped,Debit Card
3928,777,2025-05-30,Delivered,UPI
3929,1061,2025-09-22,Cancelled,Net Banking
3930,600,2025-10-18,Delivered,UPI
3931,624,2022-02-04,Cancelled,Wallet
3932,1552,2022-11-19,Shipped,Credit Card
3933,1844,2025-11-04,Delivered,Credit Card
3934,1850,2025-08-30,Delivered,Credit Card
3935,1339,2024-07-02,Returned,UPI
3936,625,2025-09-10,Delivered,Debit Card
3937,371,2025-08-19,Delivered,Net Banking
3938,795,2025-03-08,Returned,Wallet
3939,644,2024-11-11,Delivered,Debit Card
3940,1473,2025-10-10,Returned,Wallet
3941,1739,2022-05-05,Delivered,Debit Card
3942,965,2025-02-19,Delivered,Debit Card
3943,1145,2025-05-24,Cancelled,Wallet
3944,1538,2025-08-04,Returned,UPI
3945,1051,2025-07-28,Cancelled,Credit Card
3946,703,2022-06-01,Shipped,Wallet
3947,1494,2022-09-10,Cancelled,Credit Card
3948,1956,2025-10-02,Delivered,Debit Card
3949,557,2024-06-29,Shipped,UPI
3950,310,2024-12-24,Returned,Credit Card
3951,1247,2025-10-05,Shipped,Credit Card
3952,176,2025-08-05,Returned,Wallet
3953,800,2023-12-30,Cancelled,Credit Card
3954,1286,2023-03-14,Shipped,Net Banking
3955,1536,2024-11-30,Delivered,Debit Card
3956,1744,2025-04-22,Returned,UPI
3957,1605,2024-04-22,Cancelled,Wallet
3958,1326,2025-10-11,Returned,Wallet
3959,836,2025-11-09,Shipped,Wallet
3960,1705,2024-12-26,Returned,Debit Card
3961,1617,2024-01-03,Delivered,UPI
3962,382,2025-07-20,Cancelled,Net Banking
3963,659,2025-05-03,Delivered,UPI
3964,185,2024-05-04,Cancelled,UPI
3965,638,2022-12-18,Cancelled,Wallet
3966,694,2024-11-02,Delivered,UPI
3967,826,2025-01-30,Returned,Wallet
3968,787,2023-10-07,Shipped,Wallet
3969,1898,2023-11-24,Shipped,Debit Card
3970,898,2025-01-12,Shipped,UPI
3971,755,2025-04-02,Returned,UPI
3972,1218,2025-04-05,Shipped,UPI
3973,630,2022-09-13,Shipped,Credit Card
3974,1958,2025-11-14,Cancelled,Wallet
3975,1009,2024-02-24,Shipped,Debit Card
3976,672,2023-03-01,Shipped,Debit Card
3977,275,2025-05-26,Returned,Wallet
3978,1602,2025-09-21,Shipped,Net Banking
3979,1580,2025-11-13,Shipped,Wallet
3980,1906,2025-04-04,Returned,Debit Card
3981,1447,2025-09-20,Cancelled,Debit Card
3982,673,2021-09-24,Returned,UPI
3983,1554,2025-10-03,Shipped,UPI
3984,1538,2025-09-09,Returned,Debit Card
3985,270,2025-09-18,Cancelled,Wallet
3986,69,2025-03-31,Cancelled,Net Banking
3987,1573,2025-08-09,Cancelled,Wallet
3988,1127,2023-07-12,Returned,Wallet
3989,1132,2025-02-15,Delivered,Credit Card
3990,856,2025-01-10,Delivered,Wallet
3991,1147,2024-11-12,Cancelled,UPI
3992,1280,2025-10-09,Delivered,Net Banking
3993,1439,2022-02-23,Returned,UPI
3994,1291,2025-08-19,Delivered,Debit Card
3995,1507,2024-01-19,Shipped,Debit Card
3996,1415,2023-01-23,Delivered,UPI
3997,1133,2025-08-28,Shipped,UPI
3998,1857,2023-04-18,Returned,Wallet
3999,503,2025-05-04,Cancelled,UPI
4000,1509,2023-07-29,Shipped,Debit Card
4001,512,2025-01-03,Cancelled,UPI
4002,1063,2025-07-14,Returned,Wallet
4003,595,2023-09-27,Delivered,Credit Card
4004,311,2025-10-01,Cancelled,Debit Card
4005,1746,2023-12-17,Delivered,Wallet
4006,1375,2023-11-06,Shipped,Debit Card
4007,1118,2023-05-15,Shipped,Net Banking
4008,21,2024-04-06,Cancelled,Wallet
4009,115,2025-07-08,Returned,Debit Card
4010,111,2025-05-14,Shipped,Debit Card
4011,1286,2025-10-30,Returned,UPI
4012,780,2024-12-13,Shipped,Credit Card
4013,1417,2025-07-03,Returned,Debit Card
4014,1906,2023-12-21,Delivered,Wallet
4015,184,2025-10-13,Shipped,UPI
4016,1593,2025-09-19,Shipped,Credit Card
4017,1173,2022-08-18,Returned,Wallet
4018,712,2025-10-12,Cancelled,Wallet
4019,1665,2025-06-26,Shipped,Net Banking
4020,771,2025-11-07,Returned,Wallet
4021,1621,2023-01-16,Shipped,Net Banking
4022,807,2025-11-19,Shipped,UPI
4023,1412,2025-03-26,Returned,UPI
4024,1479,2021-11-20,Delivered,UPI
4025,1089,2025-08-29,Cancelled,Credit Card
4026,688,2025-03-02,Cancelled,Credit Card
4027,1557,2024-01-23,Cancelled,Wallet
4028,978,2025-07-22,Cancelled,Wallet
4029,1071,2022-12-04,Delivered,UPI
4030,1969,2025-11-06,Shipped,Credit Card
4031,1531,2025-06-11,Returned,UPI
4032,1264,2022-04-01,Cancelled,Wallet
4033,998,2025-05-29,Cancelled,UPI
4034,817,2024-07-05,Shipped,Wallet
4035,937,2024-11-12,Shipped,UPI
4036,1717,2024-08-22,Returned,Net Banking
4037,1069,2025-08-05,Delivered,Net Banking
4038,437,2025-08-11,Delivered,UPI
4039,1630,2024-10-05,Cancelled,Credit Card
4040,1137,2022-12-12,Shipped,Net Banking
4041,1733,2024-09-21,Shipped,UPI
4042,146,2025-06-07,Returned,Net Banking
4043,1424,2024-12-26,Shipped,Wallet
4044,1833,2025-03-14,Cancelled,Net Banking
4045,1919,2025-06-20,Delivered,Net Banking
4046,743,2024-09-03,Returned,Debit Card
4047,491,2025-03-08,Cancelled,Debit Card
4048,837,2025-08-31,Delivered,Debit Card
4049,161,2025-03-20,Shipped,UPI
4050,735,2025-09-30,Shipped,Debit Card
4051,1954,2024-09-27,Shipped,Net Banking
4052,1958,2025-11-12,Cancelled,Net Banking
4053,100,2025-11-20,Delivered,Net Banking
4054,1380,2023-01-17,Returned,Credit Card
4055,1895,2023-10-25,Returned,Debit Card
4056,360,2025-11-19,Shipped,UPI
4057,1676,2025-09-01,Returned,Credit Card
4058,586,2023-08-12,Returned,Debit Card
4059,550,2025-02-15,Returned,Wallet
4060,35,2025-03-27,Cancelled,UPI
4061,1958,2025-11-12,Shipped,UPI
4062,16,2022-08-13,Cancelled,Wallet
4063,1979,2025-07-06,Cancelled,Credit Card
4064,1955,2024-03-01,Cancelled,Debit Card
4065,1477,2025-10-11,Returned,UPI
4066,292,2024-01-14,Shipped,Credit Card
4067,1340,2025-08-15,Cancelled,Net Banking
4068,487,2023-04-07,Returned,Debit Card
4069,885,2025-09-19,Delivered,Credit Card
4070,1815,2023-03-26,Cancelled,Credit Card
4071,1420,2024-09-26,Cancelled,UPI
4072,1465,2025-06-03,Shipped,Debit Card
4073,1625,2024-10-18,Cancelled,Net Banking
4074,472,2025-07-27,Returned,Wallet
4075,431,2022-06-04,Shipped,Wallet
4076,1521,2025-09-03,Delivered,Debit Card
4077,1343,2025-11-09,Shipped,UPI
4078,197,2025-09-13,Returned,Credit Card
4079,274,2023-09-10,Delivered,Wallet
4080,419,2025-10-10,Cancelled,UPI
4081,1197,2024-05-29,Returned,Wallet
4082,1684,2025-06-20,Shipped,Credit Card
4083,309,2025-06-02,Returned,UPI
4084,1521,2025-08-28,Delivered,Credit Card
4085,1161,2024-05-08,Delivered,Wallet
4086,1870,2025-05-07,Returned,Net Banking
4087,1051,2025-11-16,Shipped,UPI
4088,1047,2024-02-29,Returned,Wallet
4089,902,2023-12-19,Delivered,UPI
4090,1085,2023-12-07,Returned,Debit Card
4091,318,2024-12-20,Shipped,Net Banking
4092,1358,2025-07-13,Cancelled,Debit Card
4093,632,2023-12-19,Delivered,Credit Card
4094,1876,2025-07-12,Shipped,Credit Card
4095,1454,2025-10-27,Delivered,UPI
4096,155,2024-11-06,Cancelled,Credit Card
4097,1927,2024-03-05,Returned,Credit Card
4098,543,2024-10-05,Delivered,Wallet
4099,23,2025-02-06,Returned,Credit Card
4100,1183,2022-12-21,Shipped,Net Banking
4101,1348,2025-07-28,Cancelled,Net Banking
4102,1697,2021-10-20,Delivered,Debit Card
4103,1523,2023-12-19,Cancelled,Wallet
4104,381,2025-11-17,Returned,Net Banking
4105,945,2024-09-28,Returned,Debit Card
4106,1345,2024-04-29,Shipped,Debit Card
4107,123,2025-04-01,Delivered,Credit Card
4108,201,2025-01-19,Returned,Credit Card
4109,1564,2023-05-20,Shipped,Net Banking
4110,1217,2025-09-02,Returned,Debit Card
4111,580,2025-04-24,Cancelled,Wallet
4112,1032,2023-10-29,Cancelled,Debit Card
4113,1678,2025-04-21,Delivered,Debit Card
4114,439,2025-05-30,Shipped,Net Banking
4115,397,2025-08-17,Shipped,Net Banking
4116,1496,2023-01-23,Shipped,Net Banking
4117,1787,2025-06-07,Delivered,UPI
4118,1883,2025-02-08,Returned,UPI
4119,1683,2023-07-15,Returned,Debit Card
4120,867,2023-07-24,Cancelled,Wallet
4121,579,2025-07-05,Delivered,UPI
4122,531,2024-02-05,Delivered,UPI
4123,1853,2024-02-06,Delivered,UPI
4124,1190,2024-07-26,Returned,Net Banking
4125,729,2023-02-14,Returned,Wallet
4126,1286,2022-12-19,Shipped,Net Banking
4127,655,2024-08-15,Delivered,Debit Card
4128,824,2024-07-04,Returned,Net Banking
4129,325,2025-02-20,Cancelled,Net Banking
4130,72,2024-01-30,Shipped,UPI
4131,457,2025-06-12,Returned,Credit Card
4132,770,2024-09-02,Cancelled,Debit Card
4133,1943,2024-05-08,Shipped,Debit Card
4134,1382,2022-10-03,Delivered,Debit Card
4135,417,2025-06-26,Shipped,UPI
4136,1295,2022-07-26,Shipped,Net Banking
4137,308,2025-01-08,Returned,Wallet
4138,1793,2022-12-31,Shipped,Net Banking
4139,503,2025-02-13,Returned,UPI
4140,1982,2025-06-22,Returned,Net Banking
4141,843,2025-04-29,Shipped,Credit Card
4142,1706,2025-04-19,Shipped,UPI
4143,472,2024-05-04,Returned,Debit Card
4144,574,2022-04-02,Cancelled,Net Banking
4145,1550,2025-03-23,Delivered,Credit Card
4146,522,2024-12-04,Shipped,Net Banking
4147,451,2025-10-25,Delivered,Wallet
4148,1489,2025-07-12,Shipped,UPI
4149,925,2025-09-15,Delivered,UPI
4150,290,2023-12-04,Returned,Net Banking
4151,333,2025-04-12,Returned,Credit Card
4152,857,2025-05-13,Cancelled,Net Banking
4153,195,2021-10-19,Returned,Wallet
4154,694,2024-04-07,Returned,Wallet
4155,92,2023-09-14,Cancelled,UPI
4156,990,2025-11-11,Delivered,Net Banking
4157,1829,2023-03-21,Shipped,Net Banking
4158,1770,2022-09-10,Returned,Credit Card
4159,1227,2024-09-21,Delivered,Debit Card
4160,1844,2025-10-24,Returned,Wallet
4161,1702,2024-05-27,Delivered,UPI
4162,4,2025-01-12,Returned,Net Banking
4163,1483,2022-10-20,Returned,Credit Card
4164,1089,2025-03-08,Shipped,Net Banking
4165,1925,2025-07-29,Cancelled,UPI
4166,1277,2025-09-18,Returned,Debit Card
4167,1269,2025-11-14,Delivered,Credit Card
4168,791,2022-08-09,Shipped,Debit Card
4169,239,2025-11-17,Delivered,Wallet
4170,1780,2022-08-18,Returned,Credit Card
4171,1397,2025-11-08,Returned,Debit Card
4172,807,2025-11-20,Delivered,Net Banking
4173,1545,2025-02-04,Returned,UPI
4174,1006,2022-07-06,Shipped,Wallet
4175,304,2025-01-09,Shipped,UPI
4176,826,2025-03-10,Delivered,Wallet
4177,1272,2025-05-03,Returned,Credit Card
4178,94,2024-03-02,Delivered,Wallet
4179,1090,2025-09-25,Shipped,Credit Card
4180,1550,2025-09-29,Shipped,UPI
4181,1285,2025-01-06,Returned,Net Banking
4182,1843,2025-03-16,Returned,Wallet
4183,1413,2025-02-16,Delivered,Net Banking
4184,199,2024-03-06,Cancelled,Wallet
4185,1754,2024-04-20,Returned,UPI
4186,1688,2025-11-18,Shipped,Debit Card
4187,935,2023-07-22,Shipped,Wallet
4188,1007,2025-08-31,Cancelled,Credit Card
4189,1474,2024-01-29,Cancelled,Net Banking
4190,140,2025-11-12,Shipped,Credit Card
4191,287,2025-09-26,Returned,Credit Card
4192,1326,2024-12-28,Shipped,Wallet
4193,501,2024-04-18,Delivered,Credit Card
4194,831,2024-01-20,Delivered,Net Banking
4195,505,2024-10-08,Returned,Credit Card
4196,900,2021-12-16,Delivered,Wallet
4197,774,2025-05-03,Returned,Debit Card
4198,1581,2023-11-02,Shipped,Net Banking
4199,383,2025-02-21,Delivered,Credit Card
4200,292,2023-04-28,Shipped,Wallet
4201,94,2022-03-12,Returned,UPI
4202,553,2025-05-09,Delivered,Credit Card
4203,1401,2025-01-09,Cancelled,Debit Card
4204,834,2025-03-08,Returned,Wallet
4205,1314,2025-07-10,Delivered,Credit Card
4206,323,2023-09-15,Cancelled,Credit Card
4207,441,2024-07-04,Delivered,Net Banking
4208,1112,2025-10-16,Cancelled,UPI
4209,479,2024-09-02,Delivered,Credit Card
4210,1421,2021-06-05,Delivered,Net Banking
4211,1832,2025-10-25,Shipped,UPI
4212,650,2024-09-17,Delivered,UPI
4213,1925,2025-01-13,Returned,Credit Card
4214,1870,2024-10-24,Delivered,Wallet
4215,959,2025-04-16,Cancelled,Debit Card
4216,349,2025-06-25,Returned,Net Banking
4217,350,2025-09-22,Returned,Net Banking
4218,1795,2024-01-08,Returned,Net Banking
4219,1071,2024-10-20,Returned,UPI
4220,1711,2025-06-29,Returned,Net Banking
4221,703,2023-04-13,Returned,Debit Card
4222,1651,2025-02-20,Returned,Credit Card
4223,123,2024-06-13,Cancelled,Net Banking
4224,308,2025-08-13,Shipped,Net Banking
4225,483,2024-05-24,Cancelled,UPI
4226,783,2025-09-07,Shipped,Credit Card
4227,1877,2024-04-26,Delivered,Wallet
4228,1220,2023-12-31,Returned,Debit Card
4229,56,2025-08-07,Returned,Net Banking
4230,462,2025-05-13,Delivered,UPI
4231,1678,2025-10-13,Cancelled,Debit Card
4232,227,2024-09-12,Delivered,Credit Card
4233,1120,2025-07-15,Shipped,Net Banking
4234,1501,2024-05-28,Delivered,Credit Card
4235,1046,2025-06-19,Shipped,Wallet
4236,1012,2025-11-06,Delivered,Credit Card
4237,1705,2025-04-28,Delivered,Credit Card
4238,174,2025-05-27,Cancelled,Credit Card
4239,357,2025-03-11,Returned,Credit Card
4240,1548,2025-04-04,Delivered,Wallet
4241,390,2024-06-07,Cancelled,Net Banking
4242,1256,2025-06-05,Returned,Credit Card
4243,289,2022-09-27,Shipped,Debit Card
4244,1335,2024-11-27,Returned,Wallet
4245,1049,2025-08-08,Shipped,Debit Card
4246,1940,2025-05-19,Returned,Net Banking
4247,1301,2025-07-05,Shipped,Credit Card
4248,868,2021-12-18,Cancelled,Debit Card
4249,1537,2023-08-21,Shipped,Net Banking
4250,5,2024-12-18,Cancelled,Credit Card
4251,374,2025-04-27,Shipped,Credit Card
4252,1810,2023-01-20,Shipped,Credit Card
4253,539,2023-01-04,Delivered,Credit Card
4254,829,2024-12-16,Cancelled,Credit Card
4255,584,2024-12-10,Delivered,Wallet
4256,1687,2023-08-13,Delivered,Credit Card
4257,869,2023-06-17,Shipped,Net Banking
4258,1207,2025-02-20,Cancelled,Debit Card
4259,1432,2023-10-27,Cancelled,Net Banking
4260,958,2025-06-01,Delivered,Net Banking
4261,149,2025-10-19,Returned,Wallet
4262,332,2024-02-28,Returned,Debit Card
4263,643,2025-11-06,Shipped,Wallet
4264,1191,2025-09-19,Shipped,Debit Card
4265,1782,2025-11-09,Cancelled,Wallet
4266,142,2025-05-18,Shipped,Net Banking
4267,337,2025-01-13,Returned,UPI
4268,50,2025-01-18,Returned,Credit Card
4269,1250,2025-08-08,Shipped,Net Banking
4270,237,2024-09-20,Delivered,Wallet
4271,1897,2025-07-16,Shipped,Wallet
4272,18,2025-03-11,Delivered,Wallet
4273,1164,2024-05-28,Returned,Net Banking
4274,1885,2025-11-12,Delivered,Debit Card
4275,1125,2024-12-02,Cancelled,Credit Card
4276,298,2025-06-14,Shipped,Net Banking
4277,1763,2023-06-24,Cancelled,UPI
4278,4,2025-06-23,Delivered,Wallet
4279,1857,2022-06-12,Shipped,Debit Card
4280,291,2024-05-30,Delivered,Debit Card
4281,402,2025-10-04,Delivered,Debit Card
4282,769,2025-11-09,Returned,Credit Card
4283,1719,2024-05-07,Cancelled,Wallet
4284,912,2021-07-26,Cancelled,Wallet
4285,830,2025-05-28,Returned,Net Banking
4286,1274,2025-09-07,Returned,Credit Card
4287,623,2024-06-16,Shipped,Net Banking
4288,1571,2025-09-14,Cancelled,Debit Card
4289,1391,2025-06-12,Delivered,Net Banking
4290,103,2024-11-11,Shipped,UPI
4291,937,2025-02-24,Returned,Net Banking
4292,871,2024-09-27,Returned,Wallet
4293,1977,2025-09-06,Delivered,Net Banking
4294,93,2022-03-09,Delivered,Debit Card
4295,541,2025-01-03,Cancelled,UPI
4296,1144,2025-05-16,Returned,Debit Card
4297,1070,2025-10-24,Delivered,UPI
4298,345,2024-04-20,Delivered,Debit Card
4299,469,2024-09-01,Shipped,Wallet
4300,912,2023-08-06,Returned,UPI
4301,996,2024-05-17,Shipped,UPI
4302,1938,2025-08-22,Returned,UPI
4303,1114,2025-11-14,Delivered,Wallet
4304,404,2025-04-30,Returned,Wallet
4305,795,2024-06-16,Shipped,UPI
4306,1351,2025-06-12,Delivered,Credit Card
4307,370,2023-12-07,Shipped,Net Banking
4308,1647,2023-11-05,Delivered,Debit Card
4309,1197,2023-04-01,Shipped,Credit Card
4310,811,2025-11-10,Cancelled,UPI
4311,402,2025-07-27,Cancelled,Credit Card
4312,1927,2024-07-25,Delivered,Credit Card
4313,1835,2024-10-21,Delivered,UPI
4314,26,2025-07-14,Returned,Net Banking
4315,1822,2024-06-24,Cancelled,Wallet
4316,855,2025-02-08,Returned,Credit Card
4317,1129,2025-11-08,Shipped,Net Banking
4318,1332,2025-09-17,Returned,Debit Card
4319,137,2025-04-02,Shipped,Credit Card
4320,318,2024-12-02,Delivered,Net Banking
4321,361,2024-10-29,Returned,Net Banking
4322,872,2025-01-18,Cancelled,UPI
4323,894,2025-01-06,Cancelled,Debit Card
4324,192,2021-06-08,Cancelled,Net Banking
4325,773,2023-07-30,Returned,Credit Card
4326,596,2025-02-05,Cancelled,UPI
4327,1991,2024-02-20,Cancelled,UPI
4328,1733,2024-01-28,Shipped,Net Banking
4329,944,2023-11-23,Cancelled,UPI
4330,709,2025-02-13,Returned,Net Banking
4331,728,2025-10-13,Cancelled,Debit Card
4332,14,2025-02-20,Returned,Wallet
4333,956,2024-09-23,Delivered,Wallet
4334,65,2025-05-25,Delivered,Net Banking
4335,1863,2024-07-18,Returned,Credit Card
4336,1404,2025-11-08,Returned,Wallet
4337,1832,2024-05-17,Shipped,Wallet
4338,640,2023-04-28,Returned,Wallet
4339,1429,2023-12-29,Returned,Credit Card
4340,1250,2024-11-07,Cancelled,Credit Card
4341,257,2025-06-17,Cancelled,Credit Card
4342,1452,2025-04-29,Delivered,Net Banking
4343,979,2024-02-12,Shipped,UPI
4344,1545,2024-10-26,Delivered,Wallet
4345,1170,2025-07-10,Shipped,Debit Card
4346,149,2023-07-25,Delivered,Debit Card
4347,1094,2025-08-27,Delivered,Net Banking
4348,419,2025-08-13,Shipped,Net Banking
4349,345,2024-07-29,Shipped,Debit Card
4350,629,2025-01-07,Returned,Debit Card
4351,727,2025-09-13,Shipped,Net Banking
4352,1317,2025-11-11,Shipped,Debit Card
4353,728,2023-09-14,Shipped,Debit Card
4354,1503,2021-07-22,Cancelled,Wallet
4355,961,2025-05-26,Returned,Net Banking
4356,1014,2025-05-14,Delivered,Credit Card
4357,369,2025-11-16,Returned,Debit Card
4358,1324,2025-11-04,Shipped,Wallet
4359,642,2024-11-07,Shipped,Net Banking
4360,786,2022-12-07,Shipped,Debit Card
4361,1117,2025-09-13,Shipped,Debit Card
4362,1141,2025-08-04,Cancelled,UPI
4363,1737,2023-09-24,Returned,Debit Card
4364,1645,2025-02-27,Cancelled,Credit Card
4365,1253,2024-12-21,Delivered,Debit Card
4366,1855,2024-07-29,Cancelled,Debit Card
4367,1418,2025-11-08,Shipped,Debit Card
4368,1425,2025-04-24,Delivered,Net Banking
4369,1688,2025-11-18,Cancelled,Net Banking
4370,1151,2025-06-28,Shipped,UPI
4371,820,2022-03-04,Delivered,Wallet
4372,654,2024-11-25,Delivered,Net Banking
4373,318,2024-11-15,Delivered,Wallet
4374,1010,2023-03-27,Cancelled,Credit Card
4375,1107,2024-09-22,Cancelled,Debit Card
4376,446,2025-01-25,Cancelled,Net Banking
4377,2000,2022-12-18,Cancelled,Credit Card
4378,1184,2023-11-26,Returned,Net Banking
4379,819,2024-04-24,Shipped,Credit Card
4380,1663,2025-09-11,Delivered,UPI
4381,1561,2024-05-17,Returned,Debit Card
4382,1350,2024-01-01,Returned,Credit Card
4383,653,2025-05-08,Returned,Wallet
4384,755,2023-04-19,Returned,Credit Card
4385,202,2025-04-01,Cancelled,Wallet
4386,10,2025-05-27,Shipped,Wallet
4387,180,2024-11-01,Cancelled,Credit Card
4388,70,2024-09-09,Cancelled,UPI
4389,1546,2025-11-06,Shipped,Credit Card
4390,5,2023-04-01,Shipped,Net Banking
